stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
17201,135184,4100 S @ 3341 W,3341 W 4100 S & 3875 S,40.682024,-111.971851,,,,,,0
17209,151018,Lodestone Ave / Trowbridge Way (WB),5818 W Lodestone Ave & 5600 W,40.642315,-112.030027,,,,,,1
17219,115021,Amelia Earhart Dr @ 5555 W,5555 W Amelia Earhart Dr & Eddie Rickenbacker Dr,40.776272,-112.023964,,,,,,0
17220,115013,Amelia Earhart Dr @ 5401 W,5401 W Amelia Earhart Dr & Bountiful Blvd,40.776265,-112.020539,,,,,,0
17221,115014,Jimmy Doolittle Rd @ 295 N,295 N Jimmy Doolittle Rd & Wiley Post Way,40.775794,-112.019791,,,,,,0
17222,115015,Wiley Post Way @ 5225 W,5225 W Wiley Post Way & Wiley Post Way,40.774189,-112.017707,,,,,,0
17223,115042,Wiley Post Way @ 5183 W,5183 W Wiley Post Way & Amelia Earhart Dr,40.773633,-112.014836,,,,,,0
17225,115043,Wiley Post Way @ 5067 W,5067 W Wiley Post Way & Charles Lindbergh Dr,40.773463,-112.012504,,,,,,0
17226,115044,Wiley Post Way @ 4905 W,4905 W Wiley Post Way & Charles Lindbergh Dr,40.773461,-112.008244,,,,,,0
17234,117069,Redwood Rd / 200 N (NB),200 N Redwood Rd & North Temple,40.773976,-111.939153,,,,,,0
17246,152043,3200 W @ 6484 S,6484 S 3200 W & 6200 S,40.633385,-111.967447,,,,,,1
17247,152045,3200 W @ 6774 S,6774 S 3200 W & 6775 S,40.628178,-111.967447,,,,,,0
17248,152202,3200 W @ 6878 S,6878 S 3200 W & 6880 S,40.626358,-111.967456,,,,,,0
17253,152056,3200 W @ 6871 S,6871 S 3200 W & Rachelle Dr,40.626271,-111.967278,,,,,,0
17254,152057,3200 W @ 6735 S,6735 S 3200 W & Gemstone Dr,40.628801,-111.967266,,,,,,1
17255,152208,3200 W @ 6608 S,6608 S 3200 W & 6880 S,40.631129,-111.967278,,,,,,0
17256,152058,3200 W @ 6505 S,6505 S 3200 W & Ivory Wy,40.633343,-111.967268,,,,,,0
17257,152059,3200 W @ 6385 S,6385 S 3200 W & 6400 S,40.635261,-111.967267,,,,,,0
17258,127249,Foothill Dr @ 1568 S,1568 S Foothill Dr & Bryan Ave,40.735421,-111.822107,,,,,,0
17259,127250,Foothill Dr @ 1810 S,1810 S Foothill Dr & Downington Ave,40.730817,-111.818371,,,,,,0
17270,135193,4100 S @ 3330 W,3330 W 4100 S & 3320 W,40.682239,-111.970691,,,,,,0
17271,135194,4100 S @ 3470 W,3470 W 4100 S & Hopi Dr,40.682232,-111.973871,,,,,,0
17276,134036,3500 S / 6000 W (EB),5965 W 3500 S & 6000 W,40.696462,-112.033233,,,,,,1
17280,134183,5600 W @ 3722 S,3722 S 5600 W,40.691167,-112.024946,,,,,,0
17284,134040,3500 S / 5600 W (WB),5616 W 3500 S & 5600 W,40.696637,-112.025773,,,,,,1
17290,134065,4100 S @ 4778 W,4778 W 4100 S & 4800 W,40.681963,-112.005054,,,,,,1
17291,151020,Copper City Dr / Borax Ave (NB),5825 S Copper City Dr & Borax Ave,40.645414,-112.033198,,,,,,0
17293,151022,Copper City Dr / Plumbago Ave (NB),5621 S Copper City Dr & Plumbago Ave,40.648943,-112.031362,,,,,,0
17295,151024,Copper City Dr / Black Mica (NB),5461 S Copper City Dr & Black Mica Ave,40.651932,-112.031411,,,,,,0
17297,151026,5400 S / Rocky Ridge Rd (EB),5725 W 5400 S & Le Chateau Way,40.652958,-112.027819,,,,,,1
17298,153217,Redwood Rd @ 7121 S,7121 S Redwood Rd & 7000 S,40.62202,-111.938622,,,,,,0
17299,153126,Redwood Rd @ 6877 S,6877 S Redwood Rd & Bora Bora Dr,40.626307,-111.938632,,,,,,1
17301,153129,Redwood Rd @ 6425 S,6425 S Redwood Rd & Allegheny Dr,40.634331,-111.938653,,,,,,1
17302,153130,Redwood Rd @ 6211 S,6211 S Redwood Rd & 6200 S,40.638332,-111.938652,,,,,,0
17342,170023,9000 S @ 3913 W,3913 W 9000 S & 3900 W,40.587748,-111.984539,,,,,,0
17343,170024,9000 S @ 3805 W,3805 W 9000 S & 3900 W,40.587731,-111.981718,,,,,,0
17344,170025,9000 S @ 3705 W,3705 W 9000 S & Winthrope Dr,40.587734,-111.979654,,,,,,1
17345,172113,9000 S @ 1330 W,1330 W 9000 S,40.587922,-111.930016,,,,,,0
17346,172114,9000 S @ 1476 W,1476 W 9000 S,40.587902,-111.933347,,,,,,1
17347,172115,9000 S @ 1646 W,1646 W 9000 S,40.587806,-111.936175,,,,,,0
17348,172224,Redwood Rd @ 8936 S,,40.588954,-111.938521,,,,,,1
17349,172074,Redwood Rd @ 8739 S,8739 S Redwood Rd & 1540 W,40.592655,-111.938573,,,,,,1
17350,151044,5400 S / 5160 W (EB),5143 W 5400 S & Sarah Jane Cir,40.652957,-112.013687,,,,,,1
17352,151046,5400 S / Morning Breeze Dr (EB),4949 W 5400 S & Morning Breeze Dr,40.652955,-112.009277,,,,,,1
17361,134103,4700 S @ 4521 W,4521 W 4700 S & 4520 W,40.667165,-111.998952,,,,,,0
17362,134104,4700 S @ 4421 W,4421 W 4700 S & 4420 W,40.667163,-111.996636,,,,,,0
17363,135162,4000 W @ 4605 S,4605 S 4000 W & 4180 W,40.668773,-111.986515,,,,,,1
17364,135163,4000 W @ 4537 S,4537 S 4000 W & 4180 W,40.671522,-111.986508,,,,,,0
17365,135164,4000 W @ 4443 S,4443 S 4000 W & 4180 W,40.673539,-111.986511,,,,,,0
17366,135165,4000 W @ 4359 S,4363 S 4000 W,40.675778,-111.986521,,,,,,0
17368,135167,4000 W @ 4267 S,4267 S 4000 W & Dean Dr,40.678166,-111.98653,,,,,,0
17369,135168,4000 W @ 4205 S,4205 S 4000 W & 4200 S,40.679559,-111.986566,,,,,,0
17371,135169,4000 W @ 4135 S,4135 S 4000 W & 4100 S,40.681085,-111.986595,,,,,,0
17372,135264,4000 W @ 4031 S,4031 S 4000 W & 4100 S,40.683936,-111.986524,,,,,,0
17373,135265,4000 W @ 3961 S,3961 S 4000 W & 4100 S,40.686495,-111.986557,,,,,,0
17374,135266,4000 W @ 3857 S,S 4000 W,40.688365,-111.986631,,,,,,0
17375,135267,4000 W @ 3779 S,3779 S 4000 W & Omega Way,40.68994,-111.986543,,,,,,0
17376,135268,4000 W @ 3675 S,3675 S 4000 W & Sugar Beet Dr,40.691975,-111.986542,,,,,,0
17377,135269,4000 W @ 3621 S,3621 S 4000 W & Rawhide Dr,40.693574,-111.986551,,,,,,1
17378,135270,4000 W @ 3535 S,3535 S 4000 W & 3500 S,40.695533,-111.986545,,,,,,0
17383,172076,Redwood Rd @ 8553 S,8553 S Redwood Rd & 1540 W,40.596181,-111.938575,,,,,,1
17384,172077,Redwood Rd @ 8405 S,8405 S Redwood Rd & 1540 W,40.598275,-111.938587,,,,,,1
17385,172078,Redwood Rd @ 8347 S,8347 S Redwood Rd & 1540 W,40.599776,-111.938585,,,,,,1
17387,172082,Redwood Rd @ 8001 S,8001 S Redwood Rd & 7800 S,40.606603,-111.938598,,,,,,1
17388,172083,Redwood Rd @ 7899 S,7899 S Redwood Rd & 7800 S,40.608154,-111.938601,,,,,,0
17390,153120,Redwood Rd @ 7671 S,7671 S Redwood Rd & Sunrise Pl,40.612523,-111.938612,,,,,,1
17391,153121,Redwood Rd @ 7521 S,7521 S Redwood Rd & Sunrise Pl,40.615052,-111.938622,,,,,,1
17392,153122,Redwood Rd @ 7389 S,7389 S Redwood Rd & Bora Bora Dr,40.616759,-111.938612,,,,,,1
17393,153123,Redwood Rd @ 7335 S,7335 S Redwood Rd & Bora Bora Dr,40.618118,-111.938619,,,,,,1
17394,153124,Redwood Rd @ 7210 S,7225 S Redwood Rd & Bora Bora Dr,40.620254,-111.938616,,,,,,1
17397,153153,Redwood Rd @ 5201 S,5201 S Redwood Rd & State St,40.656221,-111.93868,,,,,,1
17398,153154,Redwood Rd @ 5001 S,5001 S Redwood Rd & Smiley Dr,40.660125,-111.9387,,,,,,0
17399,153155,Redwood Rd @ 4935 S,4935 S Redwood Rd & Smiley Dr,40.661936,-111.938698,,,,,,1
17400,153218,Redwood Rd. @ 4805 S,,40.665033,-111.938645,,,,,,1
17404,136141,Redwood Rd @ 4433 S,4433 S REDWOOD RD & 4433 S,40.674429,-111.938698,,,,,,1
17405,136142,Redwood Rd @ 4281 S,4281 S Redwood Rd & 4270 S,40.677926,-111.938765,,,,,,1
17406,136143,Redwood Rd @ 4175 S,4175 S Redwood Rd & 4100 S,40.680659,-111.938771,,,,,,1
17407,136230,Redwood Rd @ 3745 S,3745 S Redwood Rd & 3860 S,40.690431,-111.938758,,,,,,0
17409,136245,Redwood Rd @ 3469 S,3469 S Redwood Rd & 3500 S,40.697165,-111.938784,,,,,,1
17410,136246,Redwood Rd @ 3301 S,3301 S Redwood Rd & 3300 S,40.700176,-111.938795,,,,,,1
17417,173216,9000 S @ 73 E,73 E 9000 S,40.588221,-111.888496,,,,,,1
17420,172227,9000 S @ 426 W,426 W (Sandy Pkwy) 9000 S,40.588137,-111.904829,,,,,,0
17422,172111,9000 S @ 1070 W,1070 W 9000 S & 1075 W,40.587853,-111.921773,,,,,,1
17423,172112,9000 S @ 1170 W,1170 W 9000 S & Midvalley Dr,40.587927,-111.925077,,,,,,0
17424,172229,9000 S @ 1236 W,1236 W 9000 S,40.587924,-111.927506,,,,,,0
17425,172175,9000 S @ 1720 W,1720 W 9000 S,40.587819,-111.939819,,,,,,1
17426,172230,9000 S @ 1840 W,1840 W 9000 S,40.587853,-111.942035,,,,,,0
17427,172231,9000 S @ 2046 W,2046 W 9000 S,40.587861,-111.945619,,,,,,1
17428,172232,9000 S @ 2240 W,2240 W 9000 S,40.587855,-111.948838,,,,,,1
17429,171168,9000 S @ 2610 W,2610 W 9000 S,40.587868,-111.955946,,,,,,0
17431,171170,9000 S @ 2876 W,2876 W 9000 S,40.587878,-111.961181,,,,,,0
17432,171171,9000 S @ 3018 W,3018 W 9000 S,40.587874,-111.963638,,,,,,1
17433,171172,9000 S @ 3160 W,3160 W 9000 S & 3200 W,40.587867,-111.966434,,,,,,1
17441,170030,9000 S @ 3181 W,3181 W 9000 S & 3200 W,40.587651,-111.966778,,,,,,0
17442,170031,9000 S @ 2901 W,2901 W 9000 S,40.587657,-111.962326,,,,,,1
17443,170033,9000 S @ 2655 W,2655 W 9000 S & 2700 W,40.587659,-111.957015,,,,,,1
17444,170034,9000 S @ 2175 W,2175 W 9000 S & 2200 W,40.587656,-111.947625,,,,,,1
17445,170035,9000 S @ 1995 W,1995 W 9000 S,40.587641,-111.944756,,,,,,1
17446,170036,9000 S @ 1847 W,1847 W 9000 S,40.587637,-111.941914,,,,,,1
17447,172094,9000 S @ 1270 W,1270 W 9000 S & 1300 W,40.587707,-111.927816,,,,,,1
17448,172095,9000 S @ 1153 W,1153 W 9000 S,40.587708,-111.924568,,,,,,1
17449,172096,9000 S @ 1051 W,1051 W 9000 S,40.587603,-111.921339,,,,,,1
17450,172233,9000 S @ 675 W,675 W 9000 S & 700 W,40.587629,-111.909575,,,,,,0
17451,172161,9000 S @ 407 W,407 W (Sandy Pkwy) 9000 S,40.587826,-111.903294,,,,,,1
17452,172217,9000 S @ 253 W,253 W 9000 S,40.587875,-111.898833,,,,,,0
17453,173002,9400 S @ 800 E,800 E 9400 S,40.580504,-111.869442,,,,,,1
17454,173003,9400 S @ 880 E,880 E 9400 S,40.580468,-111.866271,,,,,,0
17455,173004,9400 S @ 988 E,988 E 9400 S,40.580472,-111.863278,,,,,,0
17456,173005,9400 S @ 1156 E,1156 E 9400 S,40.580385,-111.857343,,,,,,0
17457,173221,9400 S @ 1252 E,1252 E 9400 S & S 1210 E,40.580326,-111.85477,,,,,,1
17458,173222,9400 S @ 1356 E,1356 E 9400 S,40.580323,-111.852139,,,,,,1
17459,173006,9400 S @ 1434 E,1434 E 9400 S,40.580304,-111.850142,,,,,,0
17461,173008,9400 S @ 1710 E,1710 E 9400 S,40.580308,-111.843306,,,,,,0
17462,174104,9400 S @ 1820 E,1820 E 9400 S,40.580312,-111.840215,,,,,,1
17463,174170,9400 S @ 1846 E,1846 E 9400 S,40.580321,-111.838059,,,,,,0
17465,BB174166,Highland Dr / 9400 S P+R (Bay D),9400 S 2000 E Park And Ride St & 9500 S,40.578708,-111.83315,,,,,,1
17467,174169,9400 S @ 1855 E,1857 E 9400 S & S Maison Dr,40.580548,-111.838041,,,,,,1
17470,173011,9400 S @ 1555 E,1555 E 9400 S,40.580524,-111.847474,,,,,,0
17472,173012,9400 S @ 1365 E,1365 E 9400 S,40.580568,-111.851677,,,,,,1
17473,173013,9400 S @ 1285 E,1285 E 9400 S,40.580591,-111.854379,,,,,,1
17474,173014,9400 S @ 1165 E,1175 E 9400 S,40.580627,-111.857069,,,,,,0
17475,173224,9400 S @ 1001 E,1001 E 9400 S,40.580639,-111.862917,,,,,,0
17476,173015,9400 S @ 881 E,881 E 9400 S,40.580708,-111.866281,,,,,,0
17477,173016,9400 S @ 801 E,801 E 9400 S,40.580733,-111.869441,,,,,,0
17482,155025,Fort Union Blvd @ 2285 E,2285 E Fort Union Blvd & 2300 E,40.624072,-111.825215,,,,,,0
17483,155026,Fort Union Blvd @ 2181 E,2181 E Fort Union Blvd & Whitmore Way,40.624081,-111.828426,,,,,,1
17484,155027,Fort Union Blvd @ 2109 E,2109 E Fort Union Blvd & Nye Dr,40.624103,-111.830125,,,,,,0
17486,155029,Fort Union Blvd @ 1991 E,1991 E Fort Union Blvd & 2000 E,40.624394,-111.835167,,,,,,1
17487,155030,Fort Union Blvd @ 1891 E,1891 E Fort Union Blvd & Greenfield Ave,40.624606,-111.837407,,,,,,0
17488,155031,Fort Union Blvd @ 1811 E,1811 E Fort Union Blvd & Brookhill Dr,40.624875,-111.840139,,,,,,0
17489,154258,Fort Union Blvd @ 1701 E,1701 E Fort Union Blvd & 1700 E,40.625207,-111.843613,,,,,,0
17490,154259,Fort Union Blvd @ 1605 E,,40.625494,-111.846594,,,,,,1
17491,154260,Fort Union Blvd @ 1535 E,1535 E Fort Union Blvd & Cormorant Cir,40.625594,-111.847685,,,,,,0
17492,154261,Fort Union Blvd @ 1445 E,1445 E Fort Union Blvd & Park Centre Dr,40.625873,-111.850596,,,,,,0
17493,154262,Fort Union Blvd @ 1335 E,1335 E Fort Union Blvd & 1300 E,40.626165,-111.853373,,,,,,0
17494,154266,Fort Union Blvd @ 885 E,885 E Fort Union Blvd & 900 E,40.622242,-111.866703,,,,,,1
17495,154217,Fort Union Blvd @ 715 E,715 E Fort Union Blvd & 700 E,40.621051,-111.870947,,,,,,0
17496,154218,Fort Union Blvd @ 589 E,589 E Fort Union Blvd & 580 E,40.620848,-111.874999,,,,,,0
17497,154219,Fort Union Blvd @ 485 E,485 E Fort Union Blvd & 580 E,40.620859,-111.877441,,,,,,0
17498,154220,Fort Union Blvd @ 395 E,395 E Fort Union Blvd & 580 E,40.620869,-111.879454,,,,,,1
17499,154221,Fort Union Blvd @ 305 E,305 E Fort Union Blvd & 300 E,40.620881,-111.881684,,,,,,0
17500,154222,Fort Union Blvd @ 221 E,221 E Fort Union Blvd & 230 E,40.620894,-111.884592,,,,,,0
17507,137319,3900 S @ 398 E,398 E 3900 S & 400 E,40.686992,-111.880144,,,,,,0
17508,137320,3900 S @ 510 E,510 E 3900 S & S 500 E,40.686988,-111.876728,,,,,,1
17509,137321,3900 S @ 602 E,602 E 3900 S,40.686991,-111.873997,,,,,,0
17510,137329,3900 S @ 1328 E,1328 E 3900 S & 1300 E,40.687004,-111.853536,,,,,,1
17511,137330,3900 S @ 1396 E,1396 E 3900 S & 1380 E,40.687006,-111.851424,,,,,,0
17512,137332,3900 S @ 1580 E,1580 E 3900 S & Highland Dr,40.687024,-111.846208,,,,,,0
17521,138042,3900 S @ 2484 E,2484 E 3900 S & 2490 E,40.687003,-111.820221,,,,,,1
17526,138049,3900 S @ 2944 E,2944 E 3900 S & Pine tree Dr,40.68696,-111.809064,,,,,,0
17527,138050,3900 S @ 3080 E,3114 E 3900 S & 3100 S,40.686988,-111.80504,,,,,,1
17532,138056,3900 S @ 3335 E,3335 E 3900 S & 3330 E,40.687085,-111.799809,,,,,,1
17534,134162,3500 S / Lilloet St (EB),4961 W 3500 S & 4960 W,40.696485,-112.009651,,,,,,1
17536,134164,3500 S / Stanton Dr (EB),4621 W 3500 S & 4960 W,40.696481,-112.001724,,,,,,0
17537,134165,3500 S @ 4498 W,4498 W 3500 S & 4400 W,40.696501,-111.999143,,,,,,0
17538,134166,3500 S / 4400 W (EB),4371 W 3500 S & 4400 W,40.696513,-111.995629,,,,,,0
17539,134167,3500 S / 4300 W (EB),4285 W 3500 S & 4400 W,40.696517,-111.992922,,,,,,1
17540,135275,3500 S / Pioneer Pkwy (EB),4151 W 3500 S & 4200 W,40.696542,-111.989941,,,,,,0
17541,135272,3500 S / 3900 W (EB),3867 W 3500 S & 4000 W,40.696516,-111.983272,,,,,,1
17572,182025,400 S @ 198 W,198 W 400 S & 200 W,40.523231,-112.304401,,,,,,0
17573,182026,200 W @ 305 S,305 S 200 W & 200 W,40.524774,-112.304461,,,,,,0
17574,182027,200 W @ 185 S,185 S 200 W & 200 S,40.527054,-112.304428,,,,,,1
17575,182028,200 W @ 105 S,105 S 200 W & 100 S,40.528454,-112.304401,,,,,,0
17576,182029,200 W @ 1 S,1 S 200 W & Vine St,40.530451,-112.304362,,,,,,0
17577,182030,200 W @ 60 N,60 N 200 W,40.532337,-112.304326,,,,,,0
17593,138058,3900 S @ 3077 E,3077 E 3900 S & 3075 E,40.687095,-111.805931,,,,,,1
17594,138059,3900 S @ 2947 E,2947 E 3900 S & Pine Tree Dr,40.687052,-111.809,,,,,,0
17595,138061,3900 S @ 2829 E,2829 E 3900 S & 2820 E,40.687115,-111.812007,,,,,,1
17597,138064,3900 S @ 2525 E,2493 S 3900 E & Hillside Lane,40.687136,-111.819932,,,,,,1
17606,137335,3900 S @ 1567 E,1567 E 3900 S & Highland Dr,40.687183,-111.845872,,,,,,0
17607,137336,3900 S @ 1485 E,1485 E 3900 S,40.687176,-111.848654,,,,,,0
17609,137339,3900 S @ 1167 E,1167 E 3900 S,40.687152,-111.857346,,,,,,0
17611,137346,3900 S @ 599 E,599 E 3900 S,40.687143,-111.874039,,,,,,0
17612,137347,3900 S @ 505 E,505 E 3900 S & 500 E,40.687139,-111.876671,,,,,,1
17613,137348,3900 S @ 401 E,401 E 3900 S & 400 E,40.687156,-111.879762,,,,,,0
17614,137349,3900 S @ 301 E,301 E 3900 S & 300 E,40.687156,-111.882618,,,,,,0
17626,115018,Wiley Post Way @ 4860 W,4860 W Wiley Post Way & Wright Brothers Dr,40.773573,-112.006965,,,,,,0
17627,115036,Wiley Post Way @ 4910 W,4910 W Wiley Post Way & Amelia Earhart Dr,40.773581,-112.008193,,,,,,0
17628,115019,Wiley Post Way @ 5070 W,5070 W Wiley Post Way & Charles Lindbergh Dr,40.773561,-112.012535,,,,,,0
17629,115045,Wiley Post Way @ 5184 W,5184 W Wiley Post Way & Charles Lindbergh Dr,40.773791,-112.014973,,,,,,0
17630,115020,Wiley Post Way @ 5290 W,5290 W Wiley Post Way & Charles Lindbergh Dr,40.774279,-112.017459,,,,,,0
17631,115023,Wiley Post Way @ 5370 W,5370 W Wiley Post Way & Jimmy Doolittle Rd,40.774282,-112.019357,,,,,,0
17632,115024,Jimmy Doolittle Rd @ 346 N,346 N Jimmy Doolittle Rd & Amelia Earhart Dr,40.776053,-112.019658,,,,,,0
17633,115022,Amelia Earhart Dr @ 5530 W,5530 W Amelia Earhart Dr & Eddie Rickenbacker Dr,40.776441,-112.023337,,,,,,0
17644,182061,Main St @ 956 N,956 N Main St & Johnson St,40.54835,-112.298089,,,,,,1
17655,146022,Stansbury Parkway @ 6670 N,6670 N Stansbury Parkway & Clubhouse Dr,40.650331,-112.295706,,,,,,0
17659,133002,8400 W / Aleen Ave (SB),3194 S 8400 W & 3100 S,40.702018,-112.091921,,,,,,0
17660,133003,8400 W / Myron Ave (SB),3278 S 8400 W & 3100 S,40.700909,-112.091941,,,,,,0
17663,133042,3500 S / Toolson Dr (EB),7915 W 3500 S & 8400 W,40.696405,-112.080022,,,,,,0
17664,133043,3500 S / Montclair St (EB),7725 W 3500 S & 8400 W,40.696371,-112.075355,,,,,,1
17665,133044,3500 S / Wing Pointe Dr (EB),7501 W 3500 S & 8400 W,40.696376,-112.073558,,,,,,1
17667,133046,3500 S / Centennial Rd (EB),7435 W 3500 S & 8400 W,40.696394,-112.068894,,,,,,0
17668,133047,3500 S / Patrick Dr (EB),7335 W 3500 S & 8400 W,40.696415,-112.066764,,,,,,1
17669,133049,3500 S / Callao Dr (EB),7055 W 3500 S & Callao Dr,40.696424,-112.059823,,,,,,0
17670,133050,3500 S / Royal Scott Dr (EB),6933 W 3500 S & Callao Dr,40.696452,-112.056631,,,,,,0
17671,133051,3500 S / 6800 W (EB),6799 W 3500 S & 6800 W,40.696428,-112.053349,,,,,,1
17673,133052,3500 S / 6555 W (EB),6561 W 3500 S & 6555 W,40.696466,-112.047908,,,,,,0
17675,134055,3500 S / Chatterleigh Rd (EB),6235 W 3500 S & Chatterleigh Rd,40.696457,-112.040101,,,,,,0
17677,134158,3500 S / 5450 W (EB),5447 W 3500 S & Holder Dr,40.696466,-112.021037,,,,,,0
17678,134159,3500 S / 5300 W (EB),5309 W 3500 S & Holder Dr,40.696481,-112.018027,,,,,,1
17679,134160,3500 S / 5200 W (EB),5203 W 3500 S & 5200 W,40.696495,-112.015489,,,,,,0
17709,182021,200 N @ 125 W,125 W 200 N & 100 W,40.534231,-112.302112,,,,,,0
17725,126499,Guardsman Way / 600 S (SB),Guardsman Way & 622 S,40.756454,-111.845512,,,,,,1
17726,126500,Guardsman Way / 700 S (SB),702 S Guardsman Way & 500 S,40.75513,-111.845491,,,,,,0
17727,126501,Guardsman Way / Sunnyside Ave (SB),780 S Guardsman Way & Sunnyside Ave,40.751564,-111.845486,,,,,,0
17728,126502,Greenwood Ter / 900 S (SB),Greenwood Ter & 898S,40.749924,-111.845385,,,,,,1
17729,127165,1900 E @ 1352 S,1352 S 1900 E & Harrison Ave,40.740248,-111.836577,,,,,,0
17730,127746,1900 E @ 1450 S,1450 S 1900 E & Downington Ave,40.738131,-111.836586,,,,,,0
17731,127166,1900 E @ 1558 S,1558 S 1900 E & Bryan Ave,40.735774,-111.836554,,,,,,0
17732,127167,1900 E @ 1632 S,1632 S 1900 E & 1700 S,40.733921,-111.836541,,,,,,0
17733,138207,2000 E @ 2828 S,2828 S 2000 E & Atkin Ave,40.709671,-111.834157,,,,,,0
17734,138208,2000 E @ 2930 S,2930 S 2000 E & Mary Dott Way,40.707263,-111.834174,,,,,,0
17735,138209,2000 E @ 2990 S,2990 S 2000 E & 3000 S,40.706103,-111.834175,,,,,,0
17736,138210,2000 E @ 3082 S,3082 S 2000 E & 3110 S,40.703791,-111.834158,,,,,,0
17737,138211,2000 E @ 3166 S,3166 S 2000 E & Lambourne Ave,40.702054,-111.834165,,,,,,0
17738,138173,2300 E @ 3378 S,3378 S 2300 E & 3380 S,40.698131,-111.824585,,,,,,1
17739,138174,2300 E @ 3470 S,3470 S 2300 E & 3400 S,40.696266,-111.824586,,,,,,1
17740,138175,2300 E @ 3528 S,,40.694722,-111.824572,,,,,,0
17741,138176,2300 E @ 3630 S,3630 S 2300 E & Keller Ln,40.692299,-111.824576,,,,,,0
17742,138177,2300 E @ 3712 S,3712 S 2300 E & 3700 S,40.690556,-111.824566,,,,,,0
17743,138178,2300 E @ 3780 S,3780 S 2300 E & 3900 S,40.688774,-111.824594,,,,,,0
17744,138075,2300 E @ 3918 S,,40.686555,-111.824635,,,,,,0
17745,138076,2300 E @ 3998 S,3998 S 2300 E & 4000 S,40.684863,-111.824616,,,,,,0
17746,138077,2300 E @ 4080 S,4080 S 2300 E & Lincoln Ln,40.682836,-111.824592,,,,,,0
17747,138078,2300 E @ 4158 S,4158 S 2300 E & Olympus Dr,40.681386,-111.824619,,,,,,0
17748,138079,2300 E @ 4288 S,,40.678222,-111.824618,,,,,,0
17749,138080,2300 E @ 4402 S,4402 S 2300 E & 4500 S,40.675613,-111.824609,,,,,,0
17750,133102,8400 W / 3100 S (NB),3049 S 8400 W & Celebration Dr,40.704635,-112.091736,,,,,,0
17751,133025,8400 W / Robin St (NB),2975 S 8400 W & 3280 S,40.705946,-112.091721,,,,,,0
17752,133026,8400 W / 2910 S (NB),2889 S 8400 W & 3280 S,40.707521,-112.091721,,,,,,0
17753,133027,8400 W / Western Dr (NB),2835 S 8400 W & 3280 S,40.708911,-112.091731,,,,,,0
17757,132003,Magna Main St / 8700 W (WB),8720 W 2700 S & 400 S,40.711156,-112.100059,,,,,,1
17758,132004,Magna Main St / 8800 W (WB),8798 W 2700 S & 400 S,40.711131,-112.101634,,,,,,1
17761,132007,Magna Main St / 9040 W (WB),9038 W 2700 S & 400 S,40.711031,-112.106928,,,,,,1
17763,138123,2300 E @ 4001 S,4001 S 2300 E & Lincoln Ln,40.685071,-111.824429,,,,,,0
17764,138124,2300 E @ 3883 S,,40.687509,-111.82439,,,,,,0
17766,138125,2300 E @ 3779 S,3779 S 2300 E & 3900 S,40.688883,-111.824388,,,,,,0
17768,138129,2300 E @ 3545 S,3545 S 2300 E & 3700 S,40.694291,-111.824417,,,,,,0
17769,138130,2300 E @ 3431 S,3431 S 2300 E & Evergreen Ave,40.696968,-111.824417,,,,,,0
17770,138131,2300 E @ 3375 S,3375 S 2300 E & 3300 S,40.698661,-111.824383,,,,,,0
17771,138001,2000 E @ 3207 S,3207 S 2000 E & 3210 S,40.701146,-111.834006,,,,,,1
17772,138002,2000 E @ 3175 S,3175 S 2000 E & 3210 S,40.702003,-111.834013,,,,,,0
17773,138003,2000 E @ 3079 S,3079 S 2000 E & 3065 S,40.704326,-111.834019,,,,,,0
17774,138004,2000 E @ 2989 S,2989 S 2000 E & 3065 S,40.706009,-111.834011,,,,,,0
17775,138005,2000 E @ 2939 S,2939 S 2000 E & 3065 S,40.707212,-111.834023,,,,,,0
17776,138007,2000 E @ 2741 S,2741 S 2000 E & 2700 S,40.711692,-111.834027,,,,,,0
17781,127164,1900 E @ 1575 S,1575 S 1900 E & Bryan Ave,40.735283,-111.836449,,,,,,0
17782,127747,1900 E @ 1435 S,1435 S 1900 E & Browning Ave,40.738198,-111.836458,,,,,,0
17783,126740,Guardsman Way / 700 S (NB),Guardsman Way & 741 S,40.753123,-111.845241,,,,,,1
17787,125468,400 W / 300 S (NB),311 S 400 W & 300 S,40.762441,-111.902371,,,,,,0
17789,151124,Copper City Dr / 5400 S (SB),5424 S Copper City Dr,40.652714,-112.031493,,,,,,1
17790,151125,Copper City Dr / Plumbago Ave (SB),5618 S Copper City Dr & Plumbago Ave,40.649241,-112.031468,,,,,,0
17791,151126,Copper City Dr / Borax Ave (SB),5828 S Copper City Dr & Borax Ave,40.645412,-112.033345,,,,,,0
17792,151121,Copper City Dr / Lodestone Ave (SB),5978 S Copper City Dr & Lodestone Ave,40.642687,-112.033633,,,,,,0
17800,172019,Redwood Rd. @ 10341 So.,10341 S Redwood Rd,40.563133,-111.938476,,,,,,1
17802,172020,Redwood Rd @ 10173 S,10173 S Redwood Rd & Cornerstone Dr,40.566288,-111.938522,,,,,,0
17804,172021,Redwood Rd @ 9999 S,9999 S Redwood Rd & Cornerstone Dr,40.569558,-111.938523,,,,,,0
17805,172237,Redwood Rd @ 9593 S,9593 S Redwood Rd & W Lawrence Cir,40.576781,-111.938529,,,,,,0
